Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T22:30:56.412169,scene_11,Custom_Model,Gun,0.0017455534543842077,0.17%,NO,"[1311, 0, 2378, 664]"
2026-01-16T22:30:56.412172,scene_11,Custom_Model,Gun,0.0016947952099144459,0.17%,NO,"[17, 1, 1999, 524]"
2026-01-16T22:30:56.412174,scene_11,Custom_Model,Gun,0.0016633952036499977,0.17%,NO,"[2730, 433, 2815, 768]"
2026-01-16T22:30:56.412178,scene_11,Custom_Model,Gun,0.0016524499515071511,0.17%,NO,"[2210, 769, 2732, 978]"
2026-01-16T22:30:56.412180,scene_11,Custom_Model,Gun,0.0016415726859122515,0.16%,NO,"[540, 1062, 559, 1095]"
2026-01-16T22:30:56.411970,scene_11,Standard_Model,Person,0.0016275816597044468,0.16%,NO,"[247, 251, 285, 381]"
2026-01-16T22:30:56.412183,scene_11,Custom_Model,Gun,0.001584830810315907,0.16%,NO,"[541, 1068, 560, 1123]"
2026-01-16T22:30:56.412186,scene_11,Custom_Model,Gun,0.0015571143012493849,0.16%,NO,"[1655, 1205, 2656, 1536]"
2026-01-16T22:30:56.412188,scene_11,Custom_Model,Gun,0.001549823209643364,0.15%,NO,"[1290, 834, 1849, 1269]"
2026-01-16T22:30:56.412191,scene_11,Custom_Model,Gun,0.0015072016976773739,0.15%,NO,"[2469, 1365, 2538, 1404]"
2026-01-16T22:30:56.412193,scene_11,Custom_Model,Gun,0.0014708618400618434,0.15%,NO,"[1768, 193, 1957, 724]"
2026-01-16T22:30:56.412196,scene_11,Custom_Model,Gun,0.0014458588557317853,0.14%,NO,"[1091, 1034, 1873, 1492]"
2026-01-16T22:30:56.412198,scene_11,Custom_Model,Gun,0.0013826354406774044,0.14%,NO,"[435, 1503, 1030, 1536]"
2026-01-16T22:30:56.412201,scene_11,Custom_Model,Gun,0.001351229497231543,0.14%,NO,"[530, 169, 555, 203]"
2026-01-16T22:30:56.412203,scene_11,Custom_Model,Gun,0.0013424698263406754,0.13%,NO,"[2443, 782, 2741, 992]"
2026-01-16T22:30:56.412205,scene_11,Custom_Model,Gun,0.0013123288517817855,0.13%,NO,"[1764, 51, 2117, 720]"
2026-01-16T22:30:56.412210,scene_11,Custom_Model,Gun,0.0013034857111051679,0.13%,NO,"[84, 0, 2240, 281]"
2026-01-16T22:30:56.412213,scene_11,Custom_Model,Gun,0.0013005764922127128,0.13%,NO,"[698, 1399, 969, 1536]"
2026-01-16T22:30:56.412215,scene_11,Custom_Model,Gun,0.0013001244515180588,0.13%,NO,"[1181, 1174, 1323, 1265]"
2026-01-16T22:30:56.412218,scene_11,Custom_Model,Gun,0.001295364578254521,0.13%,NO,"[18, 809, 1822, 1532]"
2026-01-16T22:30:56.412220,scene_11,Custom_Model,Gun,0.0012663889210671186,0.13%,NO,"[2093, 1189, 2562, 1536]"
2026-01-16T22:30:56.412223,scene_11,Custom_Model,Gun,0.0012499057920649648,0.12%,NO,"[627, 1051, 817, 1124]"
2026-01-16T22:30:56.412225,scene_11,Custom_Model,Gun,0.0012398089747875929,0.12%,NO,"[700, 1235, 2770, 1536]"
2026-01-16T22:30:56.412227,scene_11,Custom_Model,Gun,0.001208232599310577,0.12%,NO,"[1696, 7, 2816, 773]"
2026-01-16T22:30:56.412230,scene_11,Custom_Model,Gun,0.0011948250466957688,0.12%,NO,"[493, 1061, 514, 1091]"
2026-01-16T22:30:56.412232,scene_11,Custom_Model,Gun,0.001187012530863285,0.12%,NO,"[2248, 400, 2299, 440]"
2026-01-16T22:30:56.412235,scene_11,Custom_Model,Gun,0.001170207280665636,0.12%,NO,"[985, 242, 1012, 284]"
2026-01-16T22:30:56.412237,scene_11,Custom_Model,Gun,0.0011656953720375896,0.12%,NO,"[2360, 1274, 2538, 1411]"
2026-01-16T22:30:56.412240,scene_11,Custom_Model,Gun,0.001165474415756762,0.12%,NO,"[2590, 176, 2815, 791]"
2026-01-16T22:30:56.412242,scene_11,Custom_Model,Gun,0.0011543339351192117,0.12%,NO,"[1063, 242, 1085, 282]"
2026-01-16T22:30:56.412244,scene_11,Custom_Model,Blood Stain,0.0011269699316471815,0.11%,NO,"[629, 1062, 714, 1105]"
2026-01-16T22:30:56.412247,scene_11,Custom_Model,Gun,0.0011095368536189198,0.11%,NO,"[458, 667, 534, 734]"
2026-01-16T22:30:56.412250,scene_11,Custom_Model,Gun,0.0010962480446323752,0.11%,NO,"[0, 0, 849, 696]"
2026-01-16T22:30:56.412252,scene_11,Custom_Model,Gun,0.0010948698036372662,0.11%,NO,"[979, 1115, 1015, 1193]"
2026-01-16T22:30:56.412254,scene_11,Custom_Model,Gun,0.0010861922055482864,0.11%,NO,"[587, 1443, 623, 1482]"
2026-01-16T22:30:56.412256,scene_11,Custom_Model,Gun,0.0010794202098622918,0.11%,NO,"[807, 1118, 862, 1172]"
2026-01-16T22:30:56.412260,scene_11,Custom_Model,Blood Stain,0.001070437952876091,0.11%,NO,"[1347, 1139, 1404, 1165]"
2026-01-16T22:30:56.412262,scene_11,Custom_Model,Gun,0.0010654137004166842,0.11%,NO,"[1578, 1121, 1843, 1258]"
2026-01-16T22:30:56.412265,scene_11,Custom_Model,Gun,0.0010641163680702448,0.11%,NO,"[2776, 543, 2815, 1005]"
2026-01-16T22:30:56.412267,scene_11,Custom_Model,Blood Stain,0.001061634044162929,0.11%,NO,"[106, 1421, 2683, 1536]"
2026-01-16T22:30:56.412269,scene_11,Custom_Model,Gun,0.0010599878150969744,0.11%,NO,"[662, 1515, 948, 1536]"
2026-01-16T22:30:56.412271,scene_11,Custom_Model,Gun,0.0010508672567084432,0.11%,NO,"[1419, 1007, 1586, 1079]"
2026-01-16T22:30:56.412274,scene_11,Custom_Model,Gun,0.001038485555909574,0.10%,NO,"[724, 1514, 1180, 1536]"
2026-01-16T22:30:56.412276,scene_11,Custom_Model,Gun,0.0010337017010897398,0.10%,NO,"[70, 1483, 1418, 1536]"
2026-01-16T22:30:56.412278,scene_11,Custom_Model,Gun,0.0010285376338288188,0.10%,NO,"[764, 1091, 812, 1123]"
2026-01-16T22:30:56.412281,scene_11,Custom_Model,Gun,0.0010271476348862052,0.10%,NO,"[567, 1163, 595, 1197]"
2026-01-16T22:30:56.412283,scene_11,Custom_Model,Gun,0.0010226911399513483,0.10%,NO,"[920, 519, 987, 568]"
