Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T22:31:02.242552,scene_9,Custom_Model,Gun,0.0017242382746189833,0.17%,NO,"[2214, 1061, 2816, 1536]"
2026-01-16T22:31:02.242554,scene_9,Custom_Model,Gun,0.0017211007652804255,0.17%,NO,"[1302, 656, 1655, 1079]"
2026-01-16T22:31:02.242557,scene_9,Custom_Model,Gun,0.0017169832717627287,0.17%,NO,"[0, 993, 26, 1063]"
2026-01-16T22:31:02.242560,scene_9,Custom_Model,Gun,0.0016712999204173684,0.17%,NO,"[0, 920, 560, 1536]"
2026-01-16T22:31:02.242562,scene_9,Custom_Model,Gun,0.001650011632591486,0.17%,NO,"[0, 605, 102, 866]"
2026-01-16T22:31:02.242565,scene_9,Custom_Model,Gun,0.001634152140468359,0.16%,NO,"[0, 703, 854, 1536]"
2026-01-16T22:31:02.242456,scene_9,Standard_Model,Laptop,0.0016114026075229049,0.16%,NO,"[2270, 493, 2351, 569]"
2026-01-16T22:31:02.242568,scene_9,Custom_Model,Gun,0.001555867143906653,0.16%,NO,"[44, 796, 361, 1048]"
2026-01-16T22:31:02.242570,scene_9,Custom_Model,Gun,0.0015534741105511785,0.16%,NO,"[2113, 376, 2198, 423]"
2026-01-16T22:31:02.242459,scene_9,Standard_Model,Laptop,0.0015187474200502038,0.15%,NO,"[1463, 686, 1536, 750]"
2026-01-16T22:31:02.242461,scene_9,Standard_Model,Suitcase,0.0014856967609375715,0.15%,NO,"[261, 561, 2807, 1527]"
2026-01-16T22:31:02.242573,scene_9,Custom_Model,Gun,0.0013744496973231435,0.14%,NO,"[1088, 1148, 1128, 1185]"
2026-01-16T22:31:02.242575,scene_9,Custom_Model,Gun,0.0013638233067467809,0.14%,NO,"[1463, 684, 1539, 750]"
2026-01-16T22:31:02.242577,scene_9,Custom_Model,Gun,0.0013469067635014653,0.13%,NO,"[37, 692, 86, 743]"
2026-01-16T22:31:02.242580,scene_9,Custom_Model,Gun,0.0013443840434774756,0.13%,NO,"[2273, 491, 2348, 570]"
2026-01-16T22:31:02.242582,scene_9,Custom_Model,Gun,0.0013440190814435482,0.13%,NO,"[1389, 909, 2812, 1536]"
2026-01-16T22:31:02.242585,scene_9,Custom_Model,Gun,0.001337131718173623,0.13%,NO,"[2143, 382, 2241, 424]"
2026-01-16T22:31:02.242464,scene_9,Standard_Model,Laptop,0.0013295840471982956,0.13%,NO,"[290, 341, 556, 406]"
